"","ID","P.value","Significant","Expression.profile","VEG","MEI","FRG","DEV1","DEV2.3","DEV4"
"24344","PTET.51.1.G0010005","2,91E-006","YES","Late peak","85,79293742","116,9093008","107,8943028","133,8460814","184,8205558","149,9133717"
"24345","PTET.51.1.G0010006","4,60E-005","YES","Early repression","719,7335805","280,7904776","230,5875122","257,0384218","375,0906538","264,5126979"
"24346","PTET.51.1.G0010007","1,69E-003","YES","Early repression","369,6958613","242,9307405","181,6539481","177,2947443","220,7079192","176,474051"
"24347","PTET.51.1.G0010008","0,003757657","YES","Intermediate peak","284,2146226","336,3146477","513,8936885","625,4847315","656,0828157","617,6093096"
"24348","PTET.51.1.G0010010","3,23E-005","YES","Late induction","37,38719624","38,78755104","78,14766877","75,89747768","82,93955434","93,72124698"
"24349","PTET.51.1.G0010011","2,87E-007","YES","Late peak","168,6317208","279,283825","230,3264392","584,5796174","621,5280282","352,0051571"
"24350","PTET.51.1.G0010012","2,70E-013","YES","Early peak","40,8552868","314,552478","197,2648978","126,3245155","9,105754499","16,3830819"
"24351","PTET.51.1.G0010019","5,84E-033","YES","Late induction","0,629253349","6,680936715","40,98060022","347,6312473","643,2377391","568,1179654"
"24352","PTET.51.1.G0010021","7,90E-004","YES","Late induction","106,7543505","214,6113433","217,089427","179,4533792","237,0022501","242,6779356"
"24353","PTET.51.1.G0010022","5,73E-023","YES","Late induction","93,27119732","141,3586281","457,6407005","624,7414795","716,0711877","571,5348849"
"24354","PTET.51.1.G0010023","5,96E-003","YES","Intermediate peak","80,84786733","150,0583453","270,3794505","168,6683615","117,5646741","122,9986656"
"24355","PTET.51.1.G0010024","4,16E-016","YES","Early repression","1247,37669","345,8046864","344,902027","365,557889","366,7568896","405,9941933"
"24356","PTET.51.1.G0010026","8,57E-006","YES","Late repression","60,49181367","64,61917478","94,21932088","92,06186101","7,92292951","5,183958701"
"24357","PTET.51.1.G0010027","6,21E-082","YES","Late induction","20,5846343","37,59400351","254,854159","1520,564468","1638,083303","1303,286734"
"24358","PTET.51.1.G0010030","6,65E-015","YES","Late repression","474,2318826","587,4693288","404,9732037","291,8321993","175,3192701","261,6401961"
"24359","PTET.51.1.G0010034","0,001736603","YES","Late induction","43,06108091","73,44184096","95,04092612","68,72442368","111,7589187","135,2372011"
"24360","PTET.51.1.G0010036","4,04E-004","YES","Early repression","203,8532697","137,53959","93,37056889","81,997713","109,1122312","61,75561897"
"24361","PTET.51.1.G0010038","1,37E-006","YES","Early repression","1575,504993","1098,075904","708,7088519","443,6022798","493,5961607","549,5779025"
"24362","PTET.51.1.G0010041","2,02E-003","YES","Early peak","62,83598811","186,5482252","133,6007156","58,27038117","93,40803581","95,55157594"
"24363","PTET.51.1.G0010046","2,09E-009","YES","Early repression","11213,51371","6448,207303","5004,323568","5485,922183","6628,608064","8870,374419"
"24364","PTET.51.1.G0010047","1,38E-005","YES","Late peak","4,383462597","12,93244623","24,49938003","33,82102233","33,22674167","11,2620518"
"24365","PTET.51.1.G0010048","0,002057464","YES","Late induction","0,449881315","2,865133228","1,402522491","1,471939525","11,23143587","22,2283795"
"24366","PTET.51.1.G0010050","3,94E-003","YES","Intermediate peak","42,55475069","40,71228305","109,3757","105,5305365","85,46665498","88,87234717"
"24367","PTET.51.1.G0010053","6,89E-004","YES","Late repression","32,86698544","60,28915453","72,38146769","85,90976856","4,570073526","8,751704259"
"24368","PTET.51.1.G0010054","5,19E-009","YES","Intermediate peak","15,33675095","32,61389164","42,82455658","51,79271368","59,9930643","48,28397627"
"24369","PTET.51.1.G0010056","4,82E-005","YES","Early repression","7956,139675","4791,085038","3799,920179","3420,714835","4566,192123","5413,356667"
"24370","PTET.51.1.G0010058","1,19E-015","YES","Late repression","492,3914979","259,2265619","301,5054154","199,7879801","153,7617828","147,6202211"
"24371","PTET.51.1.G0010059","5,64E-031","YES","Late repression","1551,118656","2406,992758","1820,775687","1615,553441","66,81989524","146,6673266"
"24372","PTET.51.1.G0010060","3,06E-005","YES","Early repression","1144,395065","236,2781249","81,32864917","115,8661072","347,4466638","209,8986507"
"24373","PTET.51.1.G0010061","9,16E-004","YES","Late repression","275,0102415","142,0899626","86,91108855","116,8268473","127,5975901","63,159379"
"24374","PTET.51.1.G0010065","1,46E-007","YES","Late repression","288,0615398","187,9916937","246,408184","218,9654954","82,38221006","112,5232572"
"24375","PTET.51.1.G0010069","5,01E-003","YES","Late repression","181,4974016","35,49272713","61,73796217","103,2774863","76,29450528","48,4376978"
"24376","PTET.51.1.G0010070","1,27E-011","YES","Late repression","284,3046994","192,8789784","188,8852959","165,6284721","127,4260087","176,1829956"
"24377","PTET.51.1.G0010071","2,96E-007","YES","Late repression","1359,129843","1373,186557","881,2665848","658,7937874","684,2028074","635,5128144"
"24378","PTET.51.1.G0010072","7,67E-007","YES","Early peak","51,33913113","99,04059347","86,49937444","74,93423075","100,9313129","118,5949191"
"24379","PTET.51.1.G0010073","5,15E-020","YES","Early repression","2709,684938","694,3827357","939,5951416","745,4016299","839,48112","842,6767442"
"24380","PTET.51.1.G0010074","3,12E-006","YES","Late induction","1817,408341","1966,978946","2111,514591","3191,766371","4294,382861","3950,428942"
"24381","PTET.51.1.G0010075","6,07E-008","YES","Early repression","603,0558044","198,1687827","82,98081763","126,7751543","216,4806279","248,0414439"
"24382","PTET.51.1.G0010078","2,93E-003","YES","Late induction","80,42812762","95,64206491","132,451191","184,7177018","250,6164734","169,5072431"
"24383","PTET.51.1.G0010083","1,11E-008","YES","Late repression","66,0624262","79,59555838","102,4289844","37,10732145","26,7239917","27,6149822"
"24384","PTET.51.1.G0010084","3,49E-011","YES","Early repression","1035,628473","404,1520592","498,787611","449,0484549","564,1054757","506,1228794"
"24385","PTET.51.1.G0010086","1,14E-006","YES","Early repression","1047,155871","752,2091057","416,8531958","371,5275745","558,7963444","456,4651644"
"24386","PTET.51.1.G0010087","2,19E-009","YES","Early repression","112,2408686","31,39244923","21,55121104","29,99403011","37,50574682","60,73325845"
"24387","PTET.51.1.G0010089","0,0030479","YES","Intermediate peak","21,33899083","42,62170538","40,69788814","55,54691525","54,24128381","76,62266697"
"24388","PTET.51.1.G0010091","2,22E-007","YES","Early repression","713,1431479","283,3786956","172,1589941","218,9523483","382,5806293","303,7810489"
"24389","PTET.51.1.G0010094","4,79E-005","YES","Late induction","434,8381757","597,2564527","582,3725112","545,9725493","826,8030146","1125,855546"
"24390","PTET.51.1.G0010095","0,000183879","YES","Early repression","3297,097656","1416,271968","194,02854","426,0694069","1315,186863","570,2421351"
"24391","PTET.51.1.G0010096","5,90E-004","YES","Early repression","296,4457572","175,4243496","158,6186241","140,9073744","156,1150883","100,057108"
"24392","PTET.51.1.G0010100","6,47E-005","YES","Late induction","27,55432846","62,13624264","59,79526988","70,73009993","74,98025073","69,92805595"
"24393","PTET.51.1.G0010102","5,03E-021","YES","Early peak","33,13406239","296,0860284","210,6161512","46,55238716","56,30091873","52,85515635"
"24394","PTET.51.1.G0010105","0,004876054","YES","Early peak","11,60728284","75,12293803","39,12857203","45,64084027","27,70932476","16,9592415"
"24395","PTET.51.1.G0010109","1,72E-004","YES","Late repression","1109,178956","970,4680496","906,5570003","729,3347286","535,9516566","705,4517191"
"24396","PTET.51.1.G0010115","1,23E-012","YES","Late repression","135,7780755","199,4346402","136,7253222","136,8617972","17,94964509","18,98418227"
"24397","PTET.51.1.G0010118","0,004825371","YES","Early repression","82,34221192","44,27246025","38,98374303","50,39896756","46,76035522","65,92033303"
"24398","PTET.51.1.G0010124","0,00090296","YES","Early repression","587,1653634","338,7673662","238,5564851","265,4267528","353,1771096","313,6404204"
"24399","PTET.51.1.G0010130","1,07E-010","YES","Early peak","277,4972701","862,0319245","722,4893025","690,4125771","799,1185776","675,2803158"
"24400","PTET.51.1.G0010131","2,00E-005","YES","Late induction","476,5169995","1616,47457","2131,648384","1203,74497","2294,589828","2754,908154"
"24401","PTET.51.1.G0010132","1,77E-044","YES","Early peak","8,621991819","1634,501855","1060,848234","831,6208008","114,9508555","153,576094"
"24402","PTET.51.1.G0010133","7,26E-004","YES","Early repression","1387,258337","639,372812","335,9110016","349,7043803","558,7850125","408,2297855"
"24403","PTET.51.1.G0010135","4,45E-023","YES","Early repression","2117,736856","543,032249","354,5623981","330,4479501","374,0134566","283,8734954"
"24404","PTET.51.1.G0010136","4,82E-007","YES","Late induction","161,5660395","186,9972859","291,496406","402,6609916","372,2467","396,2875054"
"24405","PTET.51.1.G0010141","2,17E-006","YES","Early repression","2338,351908","374,2827991","412,8649546","373,8201109","516,1971007","439,251062"
"24406","PTET.51.1.G0010142","0,001091704","YES","Intermediate peak","84,8203889","127,6215019","241,7389845","249,1648757","151,9486533","238,3411399"
"24407","PTET.51.1.G0010144","4,76E-015","YES","Late repression","522,2111071","658,2122821","1099,737287","942,2453208","23,41151114","52,76098549"
"24408","PTET.51.1.G0010145","3,25E-009","YES","Early repression","2794,302496","1086,462416","635,5083969","997,8129973","1751,998739","1645,160039"
"24409","PTET.51.1.G0010146","4,51E-006","YES","Late induction","63,57132863","89,170952","96,65712982","129,9422556","139,104563","143,2070736"
"24410","PTET.51.1.G0010150","3,32E-022","YES","Late repression","1864,973244","1542,605056","2230,908205","2570,342414","56,20670251","122,5567812"
"24411","PTET.51.1.G0010152","0,000279756","YES","Early repression","265,2175389","135,4039661","68,40792399","79,21858465","114,641002","69,01357762"
"24412","PTET.51.1.G0010155","2,25E-003","YES","Late induction","46,11135794","46,14325386","76,25596255","48,47319592","121,836206","91,67141769"
"24413","PTET.51.1.G0010158","0,000577218","YES","Late induction","88,37380826","95,9866054","131,7979298","154,9292579","208,1082331","152,4581795"
"24414","PTET.51.1.G0010160","1,87E-012","YES","Early repression","2036,189898","843,0629514","670,9157296","646,9073409","693,8346747","548,3898349"
"24415","PTET.51.1.G0010161","4,72E-008","YES","Early peak","546,7659208","2276,846456","1582,051659","828,0909121","380,411515","355,626026"
"24416","PTET.51.1.G0010163","3,10E-007","YES","Early repression","581,0879505","215,799627","91,02482134","114,9710381","243,2506489","142,9540395"
"24417","PTET.51.1.G0010166","5,70E-017","YES","Early repression","1116,334856","423,5728618","343,7405721","315,9284364","304,4555732","270,3262665"
"24418","PTET.51.1.G0010169","1,02E-015","YES","Late repression","136,2050549","180,4369421","204,2704131","170,100105","39,57593197","45,82256002"
"24419","PTET.51.1.G0010170","1,08E-017","YES","Early repression","31063,69519","13626,03122","12304,2657","10116,42428","11180,94082","13156,91994"
"24420","PTET.51.1.G0010172","0,005543267","YES","Early peak","35,843117","94,19532365","97,72540332","97,802573","73,8324276","74,38433288"
"24421","PTET.51.1.G0010173","0,002867887","YES","Intermediate peak","175,0572519","290,5541406","834,4192649","650,480379","714,3108673","837,306044"
"24422","PTET.51.1.G0010174","2,98E-003","YES","Intermediate peak","26,17465918","35,50282339","109,5751338","91,41632729","125,4219339","142,0464539"
"24423","PTET.51.1.G0010175","9,85E-008","YES","Intermediate peak","43,48304608","155,5141404","316,4740887","369,8603616","435,4486559","373,8102385"
"24424","PTET.51.1.G0010176","2,23E-003","YES","Late repression","261,411126","159,2078847","125,3203964","192,0106199","133,3447461","127,7878737"
"24425","PTET.51.1.G0010177","3,11E-011","YES","Late repression","3197,205956","3131,811781","2173,186518","1757,617682","1457,080713","1753,8506"
"24426","PTET.51.1.G0010180","4,73E-006","YES","Early repression","540,33437","197,5523028","242,9929178","219,6524636","216,6765937","159,6232313"
"24427","PTET.51.1.G0010182","6,90E-025","YES","Early repression","1396,265532","489,647005","387,8113668","433,4601965","454,1529617","448,5484335"
"24428","PTET.51.1.G0010183","4,96E-004","YES","Early peak","35,3599848","113,7582227","136,3307286","70,77589137","61,80560448","52,50759237"
"24429","PTET.51.1.G0010184","1,16E-007","YES","Early repression","2597,919891","658,3006728","279,5013881","326,2720398","649,0164089","608,7043388"
"24430","PTET.51.1.G0010188","2,50E-004","YES","Intermediate peak","114,7798314","144,7258881","187,0714317","202,1213003","233,7771642","177,8285251"
"24431","PTET.51.1.G0010189","5,46E-008","YES","Early repression","3187,875337","912,2208261","394,0461886","396,6461665","1069,110837","830,2535046"
"24432","PTET.51.1.G0010190","0,002599269","YES","Early repression","799,554026","510,8247188","367,6991283","304,7799823","384,8374213","365,083492"
"24433","PTET.51.1.G0010194","3,53E-003","YES","Early repression","74,34027819","39,87629458","38,15528662","29,08676474","47,59381671","31,75782724"
"24434","PTET.51.1.G0010195","4,86E-010","YES","Early repression","2215,150156","570,5776813","314,4982902","422,4203788","630,1604658","711,8576214"
"24435","PTET.51.1.G0010197","3,64E-035","YES","Late repression","236,0907073","348,6110065","437,7240697","448,3511032","36,52028654","49,38939132"
"24436","PTET.51.1.G0010199","4,21E-006","YES","Early repression","1898,778317","1265,468007","840,9620364","851,3848739","877,5697594","873,6183278"
"24437","PTET.51.1.G0010202","4,36E-005","YES","Early repression","1212,576376","676,2791432","668,6539976","725,555201","848,1828465","715,4507526"
"24438","PTET.51.1.G0010204","6,64E-007","YES","Early peak","81,00518545","102,2562277","181,1671214","199,1517501","55,38967688","56,95671096"
"24439","PTET.51.1.G0010207","2,71E-003","YES","Early repression","382,9120761","200,7385872","190,3940827","242,9366487","278,3547769","300,3047419"
"24440","PTET.51.1.G0010208","8,62E-009","YES","Early repression","1314,331239","414,5407735","341,165067","357,3327822","451,691688","440,5004323"
"24441","PTET.51.1.G0010210","3,98E-020","YES","Late repression","355,9565021","387,9816569","512,1989619","639,9551056","10,52012777","31,30263599"
"24442","PTET.51.1.G0010212","9,83E-015","YES","Late repression","5642,073554","3282,034397","2372,669332","1599,693712","1491,279184","1883,933574"
"24443","PTET.51.1.G0010213","4,38E-003","YES","Intermediate peak","1,776580494","6,507549655","20,07996201","6,554584821","27,43701317","20,39590308"
"24444","PTET.51.1.G0010215","5,22E-003","YES","Late repression","88,2672185","191,0357064","163,2025109","100,8616064","22,56980344","23,64017319"
"24445","PTET.51.1.G0010229","8,99E-032","YES","Late repression","642,1067887","742,4373219","1083,757697","1107,618367","29,63708176","88,0799097"
"24446","PTET.51.1.G0010231","5,72E-012","YES","Early peak","4,403076467","62,65108685","101,5504266","20,49036076","14,27954031","16,32320921"
"24447","PTET.51.1.G0010233","3,60E-005","YES","Intermediate peak","35,05173781","40,90996923","63,06813851","70,61808103","80,77985637","77,92515269"
"24448","PTET.51.1.G0010234","0,002472518","YES","Late repression","53,47750159","72,99979465","22,85324381","52,1896124","34,52054949","1,720655304"
"24449","PTET.51.1.G0010236","4,78E-009","YES","Early repression","2579,741918","663,3445901","484,3245444","609,6653543","995,917178","500,3475113"
"24450","PTET.51.1.G0010237","9,24E-003","YES","Early repression","742,737166","357,5090733","442,0195584","428,844536","518,0519173","354,8845656"
"24451","PTET.51.1.G0010242","7,48E-018","YES","Early repression","50790,68176","25917,55694","21368,67819","17913,85424","20830,9389","26712,67665"
"24452","PTET.51.1.G0010243","5,63E-013","YES","Early peak","117,2070302","2259,152267","2142,95489","2499,201201","1266,868664","629,0583691"
"24453","PTET.51.1.G0010246","4,48E-009","YES","Late peak","509,1235201","600,2395911","1284,983059","1077,677189","1340,034925","541,53332"
"24454","PTET.51.1.G0010249","1,98E-004","YES","Early repression","313,4449599","115,4615028","98,82406247","154,7064035","185,0816491","86,78829447"
"24455","PTET.51.1.G0010254","8,72E-012","YES","Late repression","7682,01454","5038,386676","3061,787095","2998,980574","2708,94205","2516,101499"
"24456","PTET.51.1.G0010258","9,00E-004","YES","Early peak","33,07982705","261,3264851","201,9309424","42,09747318","26,80212603","26,3004662"
"24457","PTET.51.1.G0010259","9,72E-011","YES","Late induction","147,758113","192,7560664","277,6993683","299,276453","390,1211316","386,7821453"
"24458","PTET.51.1.G0010265","0,002941185","YES","Late induction","163,7359671","132,0103628","286,012681","438,9262318","601,6082757","731,7206645"
"24459","PTET.51.1.G0010267","5,85E-007","YES","Early repression","950,4699516","345,7314022","119,4288328","148,3735569","344,6151561","215,1237721"
"24460","PTET.51.1.G0010268","5,42E-011","YES","Late peak","82,26039716","141,6059427","140,4333697","226,8473377","260,7917071","119,761822"
"24461","PTET.51.1.G0010270","3,35E-015","YES","Late repression","4063,355751","2750,379123","1832,221362","1339,833547","1370,052054","1383,696537"
"24462","PTET.51.1.G0010273","0,003269679","YES","Early repression","356,2064283","175,6392303","162,6432077","185,3145667","321,6784652","241,3662673"
"24463","PTET.51.1.G0010277","9,65E-005","YES","Intermediate peak","224,5990128","430,6462397","408,4093284","472,7654746","229,3324563","231,051673"
"24464","PTET.51.1.G0010278","9,88E-013","YES","Late repression","12310,61951","5023,540819","4922,862716","4158,685671","2171,67327","3151,936343"
"24465","PTET.51.1.G0010280","0,000736375","YES","Early repression","643,9653509","238,2177024","69,59854599","96,36243088","238,8111752","152,159198"
"24466","PTET.51.1.G0010282","1,81E-005","YES","Intermediate peak","24,17178576","46,74734371","103,0462328","94,07001479","89,82530006","107,6169647"
"24467","PTET.51.1.G0010284","4,80E-004","YES","Early peak","2,660408124","22,05859642","28,3138966","8,185055518","7,408896206","5,351715743"
"24468","PTET.51.1.G0010285","9,80E-008","YES","Late repression","360,2390775","153,8256263","144,2182424","92,7451081","91,41405426","117,7286629"
"24469","PTET.51.1.G0010286","3,25E-006","YES","Late induction","14,73753839","49,32606292","28,15917409","35,77192729","67,05974828","56,00516289"
"24470","PTET.51.1.G0010289","3,01E-004","YES","Early peak","526,0855929","1233,056661","802,7195659","435,4052028","290,4998284","286,4603226"
"24471","PTET.51.1.G0010290","1,07E-039","YES","Early peak","24,88446932","675,3706077","394,3744544","153,9176791","17,63581182","18,74053141"
"24472","PTET.51.1.G0010292","4,22E-011","YES","Late repression","208,5622562","373,8093727","439,3547701","529,0082851","27,31784552","8,106873439"
"24473","PTET.51.1.G0010293","4,19E-014","YES","Late repression","62,28837915","275,0639414","183,0177727","109,3768936","12,2915976","17,86724742"
"24474","PTET.51.1.G0010297","7,86E-031","YES","Early repression","17724,58251","3738,537358","2623,677996","3461,190469","3619,895276","3000,819296"
"24475","PTET.51.1.G0010298","5,33E-008","YES","Intermediate peak","3,323374113","27,27275838","50,87418313","64,48076662","116,3252392","87,68595134"
"24476","PTET.51.1.G0010299","4,35E-005","YES","Late induction","61,25725319","66,00021369","87,41360678","111,5148996","143,2165909","121,9767891"
"24477","PTET.51.1.G0010300","5,10E-003","YES","Late induction","426,1856357","392,3383615","455,1876627","589,7843","872,4128536","888,3430782"
"24478","PTET.51.1.G0010302","1,49E-010","YES","Early repression","34851,07631","16859,22154","12630,55299","9947,417993","14138,59968","17996,1342"
"24479","PTET.51.1.G0010306","5,72E-009","YES","Late induction","1,765151609","7,652532891","26,81833149","26,40875958","47,41857424","71,27334513"
"24480","PTET.51.1.G0010308","7,70E-007","YES","Early repression","11092,86527","4730,26598","3600,605804","2781,8337","4093,743156","4632,011989"
"24481","PTET.51.1.G0010312","1,57E-026","YES","Late repression","230,6379952","269,0981007","303,8798611","313,6906359","25,92921839","47,99092579"
"24482","PTET.51.1.G0010313","1,59E-061","YES","Early peak","188,3277372","1726,717623","1110,037292","297,9699326","235,748773","200,7899218"
"24483","PTET.51.1.G0010315","2,46E-045","YES","Intermediate peak","33,63432965","140,6181402","5203,461386","5231,905595","2088,87809","1299,807782"
"24484","PTET.51.1.G0010316","2,54E-004","YES","Intermediate peak","40,31394029","89,23287217","286,1910184","258,0708684","161,7869643","79,49529532"
"24485","PTET.51.1.G0010321","2,67E-006","YES","Late repression","614,1422795","602,6851882","422,1820915","358,4870466","319,5823969","230,9904617"
"24486","PTET.51.1.G0010324","4,30E-007","YES","Late repression","271,6780443","154,411755","185,6428702","127,3680012","134,1281009","109,5955181"
"24487","PTET.51.1.G0010329","1,77E-010","YES","Late induction","40,61288379","128,3300879","62,5373092","67,60528323","133,1914915","833,7988696"
"24488","PTET.51.1.G0010330","7,45E-004","YES","Late repression","608,8781684","302,0251948","261,7041844","329,3677899","277,5143376","347,4257238"
"24489","PTET.51.1.G0010331","1,21E-051","YES","Intermediate peak","6,718255261","20,01124163","258,0145405","423,7814341","293,973004","232,2826773"
"24490","PTET.51.1.G0010333","0,001820493","YES","Early repression","1769,5843","924,0040742","874,3207243","990,0097201","1041,961079","819,0684527"
"24491","PTET.51.1.G0010334","0,000328789","YES","Intermediate peak","83,62361048","119,2952039","183,4059856","210,5648471","185,7804551","205,4064564"
"24492","PTET.51.1.G0010336","2,61E-011","YES","Late repression","278,9625912","203,5739245","148,4484183","141,6439703","86,30021953","106,7882284"
"24493","PTET.51.1.G0010339","5,39E-005","YES","Early repression","866,7256705","480,3184614","445,2589551","436,3360958","410,1151425","412,4679797"
"24494","PTET.51.1.G0010340","3,54E-006","YES","Late repression","892,8565305","753,2978415","543,4123042","412,6277512","388,3315876","247,6551079"
"24495","PTET.51.1.G0010341","1,43E-007","YES","Early repression","614,9183361","357,8490346","256,1406539","243,8806598","251,4318183","221,6647318"
"24496","PTET.51.1.G0010342","1,20E-005","YES","Late induction","256,4087015","226,8191815","394,2891799","527,4717599","657,6082098","680,3129879"
"24497","PTET.51.1.G0010344","7,69E-005","YES","Early repression","181,7213176","43,27997542","20,27543479","38,853559","62,57584482","31,63938583"
"24498","PTET.51.1.G0010345","7,94E-003","YES","Early peak","10,48645422","94,08098565","62,14062047","41,48374959","49,99243762","23,67370867"
"24499","PTET.51.1.G0010346","6,37E-005","YES","Early peak","35,15064025","145,4180864","109,6695215","96,40520138","76,31138631","89,27399425"
"24500","PTET.51.1.G0010347","9,38E-024","YES","Early repression","10492,98081","4786,677133","3108,746434","2470,483546","2884,518857","3146,329761"
"24501","PTET.51.1.G0010348","3,52E-012","YES","Early repression","49677,70355","21360,37506","16776,10106","19025,61066","25797,01805","22095,02644"
"24502","PTET.51.1.G0010352","5,14E-008","YES","Late repression","737,84959","2512,704367","1247,935127","1009,637933","30,01632944","36,57987697"
"24503","PTET.51.1.G0010355","3,73E-003","YES","Late induction","19,10436777","10,0175331","16,99385317","22,77833547","40,36088984","39,46970881"
"24504","PTET.51.1.G0010356","3,47E-006","YES","Early peak","116,7861055","247,5348892","190,9481238","153,9975718","106,8775742","117,2469606"
"24505","PTET.51.1.G0010357","5,69E-016","YES","Late repression","6548,101976","3716,707641","2555,207591","1912,01666","1701,929885","1972,185412"
"24506","PTET.51.1.G0010358","1,15E-015","YES","Late repression","3428,54441","1836,978245","1289,959752","1074,426633","927,5536964","1163,446829"
"24507","PTET.51.1.G0010361","2,12E-022","YES","Early peak","81,6132488","770,948225","929,6029603","635,2506463","179,8576495","260,9984914"
"24508","PTET.51.1.G0010362","0,000125191","YES","Late induction","12,57033507","22,62742856","38,31858377","41,86055662","45,56526805","61,78816746"
"24509","PTET.51.1.G0010364","5,21E-006","YES","Early repression","1584,504366","295,1553559","81,22213078","123,7065468","368,0983615","317,1184741"
"24510","PTET.51.1.G0010365","2,53E-005","YES","Intermediate peak","0,527782841","18,04416014","22,42655217","22,56594506","24,45882352","15,31272783"
"24511","PTET.51.1.G0010366","0,000120519","YES","Early repression","1394,240911","612,5270979","600,0807695","643,4788629","823,3850461","954,2256243"
"24512","PTET.51.1.G0010369","0,001310338","YES","Late repression","474,5303358","328,9108913","264,8539595","223,3125661","209,9382604","177,8606535"
"24513","PTET.51.1.G0010371","8,21E-007","YES","Early peak","38,95186262","72,74190024","138,6482538","234,3574596","14,08390879","16,03135007"
"24514","PTET.51.1.G0010373","8,80E-008","YES","Late repression","37,63221436","167,8742274","130,7522062","108,6583252","11,88887399","8,538185886"
"24515","PTET.51.1.G0010374","4,57E-021","YES","Intermediate peak","32,97011559","47,76658637","959,8669722","1743,004517","978,6514028","681,2934087"
"24516","PTET.51.1.G0010376","1,50E-006","YES","Intermediate peak","10,83332172","29,93407458","38,45896663","43,95027769","35,81194591","44,6054338"
"24517","PTET.51.1.G0010377","4,24E-025","YES","Intermediate peak","22,00615038","58,53013915","68,15290235","77,45039172","110,0587006","114,4903219"
"24518","PTET.51.1.G0010379","3,61E-012","YES","Early repression","1458,849935","664,0172502","682,1960858","733,3995923","856,9175931","912,8644355"
"24519","PTET.51.1.G0010381","6,81E-019","YES","Late induction","68,90775483","105,1893254","95,18306222","138,7259527","232,3083732","231,7725013"
"24520","PTET.51.1.G0010382","0,001564223","YES","Late induction","27,86515311","48,93229382","74,01737139","164,2384989","156,5694564","100,7091797"
"24521","PTET.51.1.G0010384","2,15E-016","YES","Late induction","168,0619725","244,6674199","389,2656475","472,4940981","693,3199436","990,6703592"
"24522","PTET.51.1.G0010385","5,20E-004","YES","Intermediate peak","41,9452702","47,75318119","79,21463616","98,38205743","73,59774993","74,04477464"
"24523","PTET.51.1.G0010388","4,53E-005","YES","Early peak","767,3992221","1893,880786","1879,13102","1668,0702","1457,552481","1513,478542"
"24524","PTET.51.1.G0010390","3,38E-021","YES","Intermediate peak","11,6925251","169,4627623","138,1858552","165,3133252","252,0433826","259,6675402"
"24525","PTET.51.1.G0010392","4,67E-009","YES","Late repression","984,9055911","697,2499995","1218,131466","779,8047837","397,9448247","449,5312392"
"24526","PTET.51.1.G0010393","1,11E-003","YES","Late repression","99,59881536","65,62025178","134,0807426","90,63148646","38,04982862","34,75304257"
"24527","PTET.51.1.G0010394","1,86E-006","YES","Early repression","3029,021885","2236,069318","1688,028705","1459,734971","1361,492692","1535,723577"
"24528","PTET.51.1.G0010395","3,71E-021","YES","Late induction","524,5691065","539,4339089","601,1261165","888,9852253","1503,651012","1548,094907"
"24529","PTET.51.1.G0010396","1,06E-005","YES","Early repression","1991,624108","969,7544775","712,9575352","694,2419989","1007,79142","772,0450833"
"24530","PTET.51.1.G0010398","0,004408769","YES","Late induction","24,72652619","28,24088224","48,30934288","48,96211372","64,90159397","40,87481275"
"24531","PTET.51.1.G0010401","0,000217339","YES","Early peak","50,05346026","63,78586478","90,83806483","53,24481293","53,87644357","63,87035738"
"24532","PTET.51.1.G0010403","2,26E-035","YES","Late induction","1,96035933","6,751424709","109,6389792","325,601293","602,0856602","535,5741819"
"24533","PTET.51.1.G0010404","8,82E-032","YES","Early repression","2839,760272","339,9336297","257,8810681","338,1567183","385,0410037","390,7468576"
"24534","PTET.51.1.G0010405","7,39E-005","YES","Early repression","335,5322386","128,8974184","91,96537008","73,83908773","95,2173759","76,44856046"
"24535","PTET.51.1.G0010408","8,30E-019","YES","Intermediate peak","0","111,9770396","397,2466794","353,2351947","83,24592099","72,96765215"
"24536","PTET.51.1.G0010416","5,94E-005","YES","Early repression","1774,528112","1002,985479","702,7405719","780,5076466","794,1676016","687,2903357"
"24537","PTET.51.1.G0010417","8,16E-003","YES","Late repression","3097,01582","2709,991743","1954,256804","2074,272116","1732,897454","1272,27329"
"24538","PTET.51.1.G0010418","1,02E-004","YES","Late repression","416,7455673","433,2690106","577,9860124","456,4834369","84,59210771","174,1538078"
"24539","PTET.51.1.G0010420","1,15E-003","YES","Early repression","3164,305788","1621,218809","1554,584495","1064,394281","1117,452796","1688,294293"
"24540","PTET.51.1.G0010428","1,00E-005","YES","Late induction","39,71673967","52,49361718","92,39991888","71,39311528","133,9519237","68,12045845"
"24541","PTET.51.1.G0010431","6,04E-008","YES","Late induction","23,64012815","102,3777468","82,0522536","51,69732624","70,1453105","76,80933582"
"24542","PTET.51.1.G0010436","4,41E-004","YES","Intermediate peak","90,58701059","213,2100766","227,6109179","258,0589151","241,9666905","194,6401008"
"24543","PTET.51.1.G0010437","7,98E-004","YES","Intermediate peak","29,1190249","69,49380187","95,33835021","89,41934335","90,05611887","85,828045"
"24544","PTET.51.1.G0010438","5,61E-003","YES","Early repression","3338,389446","2095,262828","911,1934959","1312,353462","2064,930444","1401,781272"
"24545","PTET.51.1.G0010439","1,41E-006","YES","Late induction","23,48835176","26,80181852","44,45454284","50,46344761","58,40121784","66,63706244"
